2.75,7.75,0.8
3.0,7.75,0.8
3.25,7.75,0.8
2.75,7.75,1.3
3.0,7.75,1.3
3.25,7.75,1.3
2.75,7.75,1.8
3.0,7.75,1.8
3.25,7.75,1.8
4.25,2.25,0.3
4.0,2.25,0.3
3.75,2.25,0.3
4.25,2.25,0.8
4.0,2.25,0.8
3.75,2.25,0.8
4.25,2.25,1.3
4.0,2.25,1.3
3.75,2.25,1.3
4.25,2.25,1.8
4.0,2.25,1.8
3.75,2.25,1.8
3.75,2.75,0.3
4.0,2.75,0.3
4.25,2.75,0.3
3.75,2.75,0.8
4.0,2.75,0.8
4.25,2.75,0.8
3.75,2.75,1.3
4.0,2.75,1.3
4.25,2.75,1.3
3.75,2.75,1.8
4.0,2.75,1.8
4.25,2.75,1.8
4.25,4.75,0.3
4.0,4.75,0.3
3.75,4.75,0.3
4.25,4.75,0.8
4.0,4.75,0.8
3.75,4.75,0.8
4.25,4.75,1.3
4.0,4.75,1.3
3.75,4.75,1.3
4.25,4.75,1.8
4.0,4.75,1.8
3.75,4.75,1.8
3.75,5.25,0.3
4.0,5.25,0.3
4.25,5.25,0.3
3.75,5.25,0.8
4.0,5.25,0.8
4.25,5.25,0.8
3.75,5.25,1.3
4.0,5.25,1.3
4.25,5.25,1.3
3.75,5.25,1.8
4.0,5.25,1.8
4.25,5.25,1.8
4.25,7.25,0.3
4.0,7.25,0.3
3.75,7.25,0.3
4.25,7.25,0.8
4.0,7.25,0.8
3.75,7.25,0.8
4.25,7.25,1.3
4.0,7.25,1.3
3.75,7.25,1.3
4.25,7.25,1.8
4.0,7.25,1.8
3.75,7.25,1.8
3.75,7.75,0.3
4.0,7.75,0.3
4.25,7.75,0.3
3.75,7.75,0.8
4.0,7.75,0.8
4.25,7.75,0.8
3.75,7.75,1.3
4.0,7.75,1.3
4.25,7.75,1.3
3.75,7.75,1.8
4.0,7.75,1.8
4.25,7.75,1.8
5.25,2.25,0.3
5.0,2.25,0.3
4.75,2.25,0.3
5.25,2.25,0.8
5.0,2.25,0.8
4.75,2.25,0.8
5.25,2.25,1.3
5.0,2.25,1.3
4.75,2.25,1.3
5.25,2.25,1.8
5.0,2.25,1.8
4.75,2.25,1.8
4.75,2.75,0.3
5.0,2.75,0.3
5.25,2.75,0.3
4.75,2.75,0.8
5.0,2.75,0.8
5.25,2.75,0.8
4.75,2.75,1.3
5.0,2.75,1.3
5.25,2.75,1.3
4.75,2.75,1.8
5.0,2.75,1.8
5.25,2.75,1.8
5.25,4.75,0.3
5.0,4.75,0.3
4.75,4.75,0.3
5.25,4.75,0.8
5.0,4.75,0.8
4.75,4.75,0.8
5.25,4.75,1.3
5.0,4.75,1.3
4.75,4.75,1.3
5.25,4.75,1.8
5.0,4.75,1.8
4.75,4.75,1.8
4.75,5.25,0.3
5.0,5.25,0.3
5.25,5.25,0.3
4.75,5.25,0.8
5.0,5.25,0.8
5.25,5.25,0.8
4.75,5.25,1.3
5.0,5.25,1.3
5.25,5.25,1.3
4.75,5.25,1.8
5.0,5.25,1.8
5.25,5.25,1.8
5.25,7.25,0.3
5.0,7.25,0.3
4.75,7.25,0.3
5.25,7.25,0.8
5.0,7.25,0.8
4.75,7.25,0.8
5.25,7.25,1.3
5.0,7.25,1.3
4.75,7.25,1.3
5.25,7.25,1.8
5.0,7.25,1.8
4.75,7.25,1.8
4.75,7.75,0.3
5.0,7.75,0.3
5.25,7.75,0.3
4.75,7.75,0.8
5.0,7.75,0.8
5.25,7.75,0.8
4.75,7.75,1.3
5.0,7.75,1.3
5.25,7.75,1.3
4.75,7.75,1.8
5.0,7.75,1.8
5.25,7.75,1.8
6.25,2.25,0.3
6.0,2.25,0.3
5.75,2.25,0.3
6.25,2.25,0.8
6.0,2.25,0.8
5.75,2.25,0.8
6.25,2.25,1.3
6.0,2.25,1.3
5.75,2.25,1.3
6.25,2.25,1.8
6.0,2.25,1.8
5.75,2.25,1.8
5.75,2.75,0.3
6.0,2.75,0.3
6.25,2.75,0.3
5.75,2.75,0.8
6.0,2.75,0.8
6.25,2.75,0.8
5.75,2.75,1.3
6.0,2.75,1.3
6.25,2.75,1.3
5.75,2.75,1.8
6.0,2.75,1.8
6.25,2.75,1.8
6.25,4.75,0.3
6.0,4.75,0.3
5.75,4.75,0.3
6.25,4.75,0.8
6.0,4.75,0.8
5.75,4.75,0.8
6.25,4.75,1.3
6.0,4.75,1.3
5.75,4.75,1.3
6.25,4.75,1.8
6.0,4.75,1.8
5.75,4.75,1.8
5.75,5.25,0.3
6.0,5.25,0.3
6.25,5.25,0.3
5.75,5.25,0.8
6.0,5.25,0.8
6.25,5.25,0.8
5.75,5.25,1.3
6.0,5.25,1.3
6.25,5.25,1.3
5.75,5.25,1.8
6.0,5.25,1.8
6.25,5.25,1.8
6.25,7.25,0.3
6.0,7.25,0.3
5.75,7.25,0.3
6.25,7.25,0.8
6.0,7.25,0.8
5.75,7.25,0.8
6.25,7.25,1.3
6.0,7.25,1.3
5.75,7.25,1.3
6.25,7.25,1.8
6.0,7.25,1.8
5.75,7.25,1.8
5.75,7.75,0.3
6.0,7.75,0.3
6.25,7.75,0.3
5.75,7.75,0.8
6.0,7.75,0.8
6.25,7.75,0.8
5.75,7.75,1.3
6.0,7.75,1.3
6.25,7.75,1.3
5.75,7.75,1.8
6.0,7.75,1.8
6.25,7.75,1.8
7.25,2.25,0.3
7.0,2.25,0.3
6.75,2.25,0.3
7.25,2.25,0.8
7.0,2.25,0.8
6.75,2.25,0.8
7.25,2.25,1.3
7.0,2.25,1.3
6.75,2.25,1.3
7.25,2.25,1.8
7.0,2.25,1.8
6.75,2.25,1.8
6.75,2.75,0.3
7.0,2.75,0.3
7.25,2.75,0.3
6.75,2.75,0.8
7.0,2.75,0.8
7.25,2.75,0.8
6.75,2.75,1.3
7.0,2.75,1.3
7.25,2.75,1.3
6.75,2.75,1.8
7.0,2.75,1.8
7.25,2.75,1.8
7.25,4.75,0.3
7.0,4.75,0.3
6.75,4.75,0.3
7.25,4.75,0.8
7.0,4.75,0.8
6.75,4.75,0.8
7.25,4.75,1.3
7.0,4.75,1.3
6.75,4.75,1.3
7.25,4.75,1.8
7.0,4.75,1.8
6.75,4.75,1.8
6.75,5.25,0.3
7.0,5.25,0.3
7.25,5.25,0.3
6.75,5.25,0.8
7.0,5.25,0.8
7.25,5.25,0.8
6.75,5.25,1.3
7.0,5.25,1.3
7.25,5.25,1.3
6.75,5.25,1.8
7.0,5.25,1.8
7.25,5.25,1.8
7.25,7.25,0.3
7.0,7.25,0.3
6.75,7.25,0.3
7.25,7.25,0.8
7.0,7.25,0.8
6.75,7.25,0.8
7.25,7.25,1.3
7.0,7.25,1.3
6.75,7.25,1.3
7.25,7.25,1.8
7.0,7.25,1.8
6.75,7.25,1.8
6.75,7.75,0.3
7.0,7.75,0.3
7.25,7.75,0.3
6.75,7.75,0.8
7.0,7.75,0.8
7.25,7.75,0.8
6.75,7.75,1.3
7.0,7.75,1.3
7.25,7.75,1.3
6.75,7.75,1.8
7.0,7.75,1.8
7.25,7.75,1.8
8.25,2.25,0.3
8.0,2.25,0.3
7.75,2.25,0.3
8.25,2.25,0.8
8.0,2.25,0.8
7.75,2.25,0.8
8.25,2.25,1.3
8.0,2.25,1.3
7.75,2.25,1.3
8.25,2.25,1.8
8.0,2.25,1.8
7.75,2.25,1.8
7.75,2.75,0.3
8.0,2.75,0.3
8.25,2.75,0.3
7.75,2.75,0.8
8.0,2.75,0.8
8.25,2.75,0.8
7.75,2.75,1.3
8.0,2.75,1.3
8.25,2.75,1.3
7.75,2.75,1.8
8.0,2.75,1.8
8.25,2.75,1.8
8.25,4.75,0.3
8.0,4.75,0.3
7.75,4.75,0.3
8.25,4.75,0.8
8.0,4.75,0.8
7.75,4.75,0.8
8.25,4.75,1.3
8.0,4.75,1.3
7.75,4.75,1.3
8.25,4.75,1.8
8.0,4.75,1.8
7.75,4.75,1.8
7.75,5.25,0.3
8.0,5.25,0.3
8.25,5.25,0.3
7.75,5.25,0.8
8.0,5.25,0.8
8.25,5.25,0.8
7.75,5.25,1.3
8.0,5.25,1.3
8.25,5.25,1.3
7.75,5.25,1.8
8.0,5.25,1.8
8.25,5.25,1.8
8.25,7.25,0.3
8.0,7.25,0.3
7.75,7.25,0.3
8.25,7.25,0.8
8.0,7.25,0.8
7.75,7.25,0.8
8.25,7.25,1.3
8.0,7.25,1.3
7.75,7.25,1.3
8.25,7.25,1.8
8.0,7.25,1.8
7.75,7.25,1.8
7.75,7.75,0.3
8.0,7.75,0.3
8.25,7.75,0.3
7.75,7.75,0.8
8.0,7.75,0.8
8.25,7.75,0.8
7.75,7.75,1.3
8.0,7.75,1.3
8.25,7.75,1.3
7.75,7.75,1.8
8.0,7.75,1.8
8.25,7.75,1.8
9.25,2.25,0.3
9.0,2.25,0.3
8.75,2.25,0.3
9.25,2.25,0.8
9.0,2.25,0.8
8.75,2.25,0.8
9.25,2.25,1.3
9.0,2.25,1.3
8.75,2.25,1.3
9.25,2.25,1.8
9.0,2.25,1.8
8.75,2.25,1.8
8.75,2.75,0.3
9.0,2.75,0.3
9.25,2.75,0.3
8.75,2.75,0.8
9.0,2.75,0.8
9.25,2.75,0.8
8.75,2.75,1.3
9.0,2.75,1.3
9.25,2.75,1.3
8.75,2.75,1.8
9.0,2.75,1.8
9.25,2.75,1.8
9.25,4.75,0.3
9.0,4.75,0.3
8.75,4.75,0.3
9.25,4.75,0.8
9.0,4.75,0.8
8.75,4.75,0.8
9.25,4.75,1.3
9.0,4.75,1.3
8.75,4.75,1.3
9.25,4.75,1.8
9.0,4.75,1.8
8.75,4.75,1.8
8.75,5.25,0.3
9.0,5.25,0.3
9.25,5.25,0.3
8.75,5.25,0.8
9.0,5.25,0.8
9.25,5.25,0.8
8.75,5.25,1.3
9.0,5.25,1.3
9.25,5.25,1.3
8.75,5.25,1.8
9.0,5.25,1.8
9.25,5.25,1.8
9.25,7.25,0.3
9.0,7.25,0.3
8.75,7.25,0.3
9.25,7.25,0.8
9.0,7.25,0.8
8.75,7.25,0.8
9.25,7.25,1.3
9.0,7.25,1.3
8.75,7.25,1.3
9.25,7.25,1.8
9.0,7.25,1.8
8.75,7.25,1.8
8.75,7.75,0.3
9.0,7.75,0.3
9.25,7.75,0.3
8.75,7.75,0.8
9.0,7.75,0.8
9.25,7.75,0.8
8.75,7.75,1.3
9.0,7.75,1.3
9.25,7.75,1.3
8.75,7.75,1.8
9.0,7.75,1.8
9.25,7.75,1.8
0.25,0.75,0.3
0.25,0.5,0.3
0.25,0.25,0.3
0.25,0.75,0.8
0.25,0.5,0.8
0.25,0.25,0.8
0.25,0.75,1.3
0.25,0.5,1.3
0.25,0.25,1.3
0.25,0.75,1.8
0.25,0.5,1.8
0.25,0.25,1.8
0.25,1.75,0.3
0.25,1.5,0.3
0.25,1.25,0.3
0.25,1.75,0.8
0.25,1.5,0.8
0.25,1.25,0.8
0.25,1.75,1.3
0.25,1.5,1.3
0.25,1.25,1.3
0.25,1.75,1.8
0.25,1.5,1.8
0.25,1.25,1.8
0.25,2.75,0.3
0.25,2.5,0.3
0.25,2.25,0.3
0.25,2.75,0.8
0.25,2.5,0.8
0.25,2.25,0.8
0.25,2.75,1.3
0.25,2.5,1.3
0.25,2.25,1.3
0.25,2.75,1.8
0.25,2.5,1.8
0.25,2.25,1.8
0.25,3.75,0.3
0.25,3.5,0.3
0.25,3.25,0.3
0.25,3.75,0.8
0.25,3.5,0.8
0.25,3.25,0.8
0.25,3.75,1.3
0.25,3.5,1.3
0.25,3.25,1.3
0.25,3.75,1.8
0.25,3.5,1.8
0.25,3.25,1.8
0.25,4.75,0.3
0.25,4.5,0.3
0.25,4.25,0.3
0.25,4.75,0.8
0.25,4.5,0.8
0.25,4.25,0.8
0.25,4.75,1.3
0.25,4.5,1.3
0.25,4.25,1.3
0.25,4.75,1.8
0.25,4.5,1.8
0.25,4.25,1.8
0.25,5.75,0.3
0.25,5.5,0.3
0.25,5.25,0.3
0.25,5.75,0.8
0.25,5.5,0.8
0.25,5.25,0.8
0.25,5.75,1.3
0.25,5.5,1.3
0.25,5.25,1.3
0.25,5.75,1.8
0.25,5.5,1.8
0.25,5.25,1.8
0.25,6.75,0.3
0.25,6.5,0.3
0.25,6.25,0.3
0.25,6.75,0.8
0.25,6.5,0.8
0.25,6.25,0.8
0.25,6.75,1.3
0.25,6.5,1.3
0.25,6.25,1.3
0.25,6.75,1.8
0.25,6.5,1.8
0.25,6.25,1.8
0.25,7.75,0.3
0.25,7.5,0.3
0.25,7.25,0.3
0.25,7.75,0.8
0.25,7.5,0.8
0.25,7.25,0.8
0.25,7.75,1.3
0.25,7.5,1.3
0.25,7.25,1.3
0.25,7.75,1.8
0.25,7.5,1.8
0.25,7.25,1.8
0.25,8.75,0.3
0.25,8.5,0.3
0.25,8.25,0.3
0.25,8.75,0.8
0.25,8.5,0.8
0.25,8.25,0.8
0.25,8.75,1.3
0.25,8.5,1.3
0.25,8.25,1.3
0.25,8.75,1.8
0.25,8.5,1.8
0.25,8.25,1.8
0.25,9.75,0.3
0.25,9.5,0.3
0.25,9.25,0.3
0.25,9.75,0.8
0.25,9.5,0.8
0.25,9.25,0.8
0.25,9.75,1.3
0.25,9.5,1.3
0.25,9.25,1.3
0.25,9.75,1.8
0.25,9.5,1.8
0.25,9.25,1.8
11.75,5.25,0.3
11.75,5.5,0.3
11.75,5.75,0.3
11.75,5.25,0.8
11.75,5.5,0.8
11.75,5.75,0.8
11.75,5.25,1.3
11.75,5.5,1.3
11.75,5.75,1.3
11.75,5.25,1.8
11.75,5.5,1.8
11.75,5.75,1.8
2.25,2.25,0.3
2.25,2.5,0.3
2.25,2.75,0.3
2.25,2.25,0.8
2.25,2.5,0.8
2.25,2.75,0.8
2.25,2.25,1.3
2.25,2.5,1.3
2.25,2.75,1.3
2.25,2.25,1.8
2.25,2.5,1.8
2.25,2.75,1.8
2.25,4.75,0.3
2.25,5.0,0.3
2.25,5.25,0.3
2.25,4.75,0.8
2.25,5.0,0.8
2.25,5.25,0.8
2.25,4.75,1.3
2.25,5.0,1.3
2.25,5.25,1.3
2.25,4.75,1.8
2.25,5.0,1.8
2.25,5.25,1.8
2.25,7.25,0.3
2.25,7.5,0.3
2.25,7.75,0.3
2.25,7.25,0.8
2.25,7.5,0.8
2.25,7.75,0.8
2.25,7.25,1.3
2.25,7.5,1.3
2.25,7.75,1.3
2.25,7.25,1.8
2.25,7.5,1.8
2.25,7.75,1.8
9.75,2.75,0.3
9.75,2.5,0.3
9.75,2.25,0.3
9.75,2.75,0.8
9.75,2.5,0.8
9.75,2.25,0.8
9.75,2.75,1.3
9.75,2.5,1.3
9.75,2.25,1.3
9.75,2.75,1.8
9.75,2.5,1.8
9.75,2.25,1.8
9.75,5.25,0.3
9.75,5.0,0.3
9.75,4.75,0.3
9.75,5.25,0.8
9.75,5.0,0.8
9.75,4.75,0.8
9.75,5.25,1.3
9.75,5.0,1.3
9.75,4.75,1.3
9.75,5.25,1.8
9.75,5.0,1.8
9.75,4.75,1.8
9.75,7.75,0.3
9.75,7.5,0.3
9.75,7.25,0.3
9.75,7.75,0.8
9.75,7.5,0.8
9.75,7.25,0.8
9.75,7.75,1.3
9.75,7.5,1.3
9.75,7.25,1.3
9.75,7.75,1.8
9.75,7.5,1.8
9.75,7.25,1.8
11.75,6.25,0.3
11.75,6.5,0.3
11.75,6.75,0.3
11.75,6.25,0.8
11.75,6.5,0.8
11.75,6.75,0.8
11.75,6.25,1.3
11.75,6.5,1.3
11.75,6.75,1.3
11.75,6.25,1.8
11.75,6.5,1.8
11.75,6.75,1.8
2.25,2.25,0.3
2.25,2.5,0.3
2.25,2.75,0.3
2.25,2.25,0.8
2.25,2.5,0.8
2.25,2.75,0.8
2.25,2.25,1.3
2.25,2.5,1.3
2.25,2.75,1.3
2.25,2.25,1.8
2.25,2.5,1.8
2.25,2.75,1.8
2.25,4.75,0.3
2.25,5.0,0.3
2.25,5.25,0.3
2.25,4.75,0.8
2.25,5.0,0.8
2.25,5.25,0.8
2.25,4.75,1.3
2.25,5.0,1.3
2.25,5.25,1.3
2.25,4.75,1.8
2.25,5.0,1.8
2.25,5.25,1.8
2.25,7.25,0.3
2.25,7.5,0.3
2.25,7.75,0.3
2.25,7.25,0.8
2.25,7.5,0.8
2.25,7.75,0.8
2.25,7.25,1.3
2.25,7.5,1.3
2.25,7.75,1.3
2.25,7.25,1.8
2.25,7.5,1.8
2.25,7.75,1.8
9.75,2.75,0.3
9.75,2.5,0.3
9.75,2.25,0.3
9.75,2.75,0.8
9.75,2.5,0.8
9.75,2.25,0.8
9.75,2.75,1.3
9.75,2.5,1.3
9.75,2.25,1.3
9.75,2.75,1.8
9.75,2.5,1.8
9.75,2.25,1.8
9.75,5.25,0.3
9.75,5.0,0.3
9.75,4.75,0.3
9.75,5.25,0.8
9.75,5.0,0.8
9.75,4.75,0.8
9.75,5.25,1.3
9.75,5.0,1.3
9.75,4.75,1.3
9.75,5.25,1.8
9.75,5.0,1.8
9.75,4.75,1.8
9.75,7.75,0.3
9.75,7.5,0.3
9.75,7.25,0.3
9.75,7.75,0.8
9.75,7.5,0.8
9.75,7.25,0.8
9.75,7.75,1.3
9.75,7.5,1.3
9.75,7.25,1.3
9.75,7.75,1.8
9.75,7.5,1.8
9.75,7.25,1.8
11.75,7.25,0.3
11.75,7.5,0.3
11.75,7.75,0.3
11.75,7.25,0.8
11.75,7.5,0.8
11.75,7.75,0.8
11.75,7.25,1.3
11.75,7.5,1.3
11.75,7.75,1.3
11.75,7.25,1.8
11.75,7.5,1.8
11.75,7.75,1.8
2.25,2.25,0.3
2.25,2.5,0.3
2.25,2.75,0.3
2.25,2.25,0.8
2.25,2.5,0.8
2.25,2.75,0.8
2.25,2.25,1.3
2.25,2.5,1.3
2.25,2.75,1.3
2.25,2.25,1.8
2.25,2.5,1.8
2.25,2.75,1.8
2.25,4.75,0.3
2.25,5.0,0.3
2.25,5.25,0.3
2.25,4.75,0.8
2.25,5.0,0.8
2.25,5.25,0.8
2.25,4.75,1.3
2.25,5.0,1.3
2.25,5.25,1.3
2.25,4.75,1.8
2.25,5.0,1.8
2.25,5.25,1.8
2.25,7.25,0.3
2.25,7.5,0.3
2.25,7.75,0.3
2.25,7.25,0.8
2.25,7.5,0.8
2.25,7.75,0.8
2.25,7.25,1.3
2.25,7.5,1.3
2.25,7.75,1.3
2.25,7.25,1.8
2.25,7.5,1.8
2.25,7.75,1.8
9.75,2.75,0.3
9.75,2.5,0.3
9.75,2.25,0.3
9.75,2.75,0.8
9.75,2.5,0.8
9.75,2.25,0.8
9.75,2.75,1.3
9.75,2.5,1.3
9.75,2.25,1.3
9.75,2.75,1.8
9.75,2.5,1.8
9.75,2.25,1.8
9.75,5.25,0.3
9.75,5.0,0.3
9.75,4.75,0.3
9.75,5.25,0.8
9.75,5.0,0.8
9.75,4.75,0.8
9.75,5.25,1.3
9.75,5.0,1.3
9.75,4.75,1.3
9.75,5.25,1.8
9.75,5.0,1.8
9.75,4.75,1.8
9.75,7.75,0.3
9.75,7.5,0.3
9.75,7.25,0.3
9.75,7.75,0.8
9.75,7.5,0.8
9.75,7.25,0.8
9.75,7.75,1.3
9.75,7.5,1.3
9.75,7.25,1.3
9.75,7.75,1.8
9.75,7.5,1.8
9.75,7.25,1.8
11.75,8.25,0.3
11.75,8.5,0.3
11.75,8.75,0.3
11.75,8.25,0.8
11.75,8.5,0.8
11.75,8.75,0.8
11.75,8.25,1.3
11.75,8.5,1.3
11.75,8.75,1.3
11.75,8.25,1.8
11.75,8.5,1.8
11.75,8.75,1.8
2.25,2.25,0.3
2.25,2.5,0.3
2.25,2.75,0.3
2.25,2.25,0.8
2.25,2.5,0.8
2.25,2.75,0.8
2.25,2.25,1.3
2.25,2.5,1.3
2.25,2.75,1.3
2.25,2.25,1.8
2.25,2.5,1.8
2.25,2.75,1.8
2.25,4.75,0.3
2.25,5.0,0.3
2.25,5.25,0.3
2.25,4.75,0.8
2.25,5.0,0.8
2.25,5.25,0.8
2.25,4.75,1.3
2.25,5.0,1.3
2.25,5.25,1.3
2.25,4.75,1.8
2.25,5.0,1.8
2.25,5.25,1.8
2.25,7.25,0.3
2.25,7.5,0.3
2.25,7.75,0.3
2.25,7.25,0.8
2.25,7.5,0.8
2.25,7.75,0.8
2.25,7.25,1.3
2.25,7.5,1.3
2.25,7.75,1.3
2.25,7.25,1.8
2.25,7.5,1.8
2.25,7.75,1.8
9.75,2.75,0.3
9.75,2.5,0.3
9.75,2.25,0.3
9.75,2.75,0.8
9.75,2.5,0.8
9.75,2.25,0.8
9.75,2.75,1.3
9.75,2.5,1.3
9.75,2.25,1.3
9.75,2.75,1.8
9.75,2.5,1.8
9.75,2.25,1.8
9.75,5.25,0.3
9.75,5.0,0.3
9.75,4.75,0.3
9.75,5.25,0.8
9.75,5.0,0.8
9.75,4.75,0.8
9.75,5.25,1.3
9.75,5.0,1.3
9.75,4.75,1.3
9.75,5.25,1.8
9.75,5.0,1.8
9.75,4.75,1.8
9.75,7.75,0.3
9.75,7.5,0.3
9.75,7.25,0.3
9.75,7.75,0.8
9.75,7.5,0.8
9.75,7.25,0.8
9.75,7.75,1.3
9.75,7.5,1.3
9.75,7.25,1.3
9.75,7.75,1.8
9.75,7.5,1.8
9.75,7.25,1.8
11.75,9.25,0.3
11.75,9.5,0.3
11.75,9.75,0.3
11.75,9.25,0.8
11.75,9.5,0.8
11.75,9.75,0.8
11.75,9.25,1.3
11.75,9.5,1.3
11.75,9.75,1.3
11.75,9.25,1.8
11.75,9.5,1.8
11.75,9.75,1.8
2.25,2.25,0.3
2.25,2.5,0.3
2.25,2.75,0.3
2.25,2.25,0.8
2.25,2.5,0.8
2.25,2.75,0.8
2.25,2.25,1.3
2.25,2.5,1.3
2.25,2.75,1.3
2.25,2.25,1.8
2.25,2.5,1.8
2.25,2.75,1.8
2.25,4.75,0.3
2.25,5.0,0.3
2.25,5.25,0.3
2.25,4.75,0.8
2.25,5.0,0.8
2.25,5.25,0.8
2.25,4.75,1.3
2.25,5.0,1.3
2.25,5.25,1.3
2.25,4.75,1.8
2.25,5.0,1.8
2.25,5.25,1.8
2.25,7.25,0.3
2.25,7.5,0.3
2.25,7.75,0.3
2.25,7.25,0.8
2.25,7.5,0.8
2.25,7.75,0.8
2.25,7.25,1.3
2.25,7.5,1.3
2.25,7.75,1.3
2.25,7.25,1.8
2.25,7.5,1.8
2.25,7.75,1.8
9.75,2.75,0.3
9.75,2.5,0.3
9.75,2.25,0.3
9.75,2.75,0.8
9.75,2.5,0.8
9.75,2.25,0.8
9.75,2.75,1.3
9.75,2.5,1.3
9.75,2.25,1.3
9.75,2.75,1.8
9.75,2.5,1.8
9.75,2.25,1.8
9.75,5.25,0.3
9.75,5.0,0.3
9.75,4.75,0.3
9.75,5.25,0.8
9.75,5.0,0.8
9.75,4.75,0.8
9.75,5.25,1.3
9.75,5.0,1.3
9.75,4.75,1.3
9.75,5.25,1.8
9.75,5.0,1.8
9.75,4.75,1.8
9.75,7.75,0.3
9.75,7.5,0.3
9.75,7.25,0.3
9.75,7.75,0.8
9.75,7.5,0.8
9.75,7.25,0.8
9.75,7.75,1.3
9.75,7.5,1.3
9.75,7.25,1.3
9.75,7.75,1.8
9.75,7.5,1.8
9.75,7.25,1.8
